Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Udemy WW,1039599767,pending,3/20/2024 4:27,6.94,0.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039590986,pending,3/20/2024 4:27,5.94,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395459,pending,3/20/2024 2:28,21.63,1.73,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395429,pending,3/20/2024 2:27,4.95,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395449,pending,3/19/2024 20:55,4.95,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395560,pending,3/19/2024 20:30,8.93,0.72,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395553,pending,3/19/2024 20:30,5.94,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395544,pending,3/19/2024 20:30,5.94,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395535,pending,3/19/2024 20:30,5.94,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1038373530,approved,3/19/2024 19:08,0,0,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039395498,pending,3/19/2024 14:28,10.54,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1038143078,approved,3/19/2024 7:04,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1038143077,approved,3/19/2024 7:04,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1038130735,pending,3/19/2024 6:34,230,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1038130644,pending,3/19/2024 6:32,1050,74,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1038130636,pending,3/19/2024 6:32,75,5.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173519,pending,3/19/2024 0:29,13.66,1.09,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173443,pending,3/19/2024 0:29,15.76,1.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173429,pending,3/19/2024 0:29,24.17,1.93,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173617,pending,3/18/2024 21:34,3.1,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173606,pending,3/18/2024 21:34,3.1,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173597,pending,3/18/2024 21:34,3.1,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173564,pending,3/18/2024 21:34,4.65,0.37,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173537,pending,3/18/2024 21:34,4.03,0.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1038007221,declined,3/18/2024 17:49,40,40,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173423,pending,3/18/2024 15:28,5.99,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173484,pending,3/18/2024 15:22,4.03,0.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173468,pending,3/18/2024 15:22,3.1,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173438,pending,3/18/2024 15:22,7.75,0.62,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Vevor Many GEOs,1037953301,declined,3/18/2024 14:47,86.08,4.31,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173573,pending,3/18/2024 14:27,4.65,0.37,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173557,pending,3/18/2024 14:27,3.1,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1039173542,pending,3/18/2024 14:27,5.27,0.42,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1037780561,pending,3/18/2024 7:55,499,35,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769374,approved,3/18/2024 6:46,15.75,0.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769308,pending,3/18/2024 6:44,702,49,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769301,pending,3/18/2024 6:44,2567,180,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769236,pending,3/18/2024 6:42,2400,170,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769232,pending,3/18/2024 6:42,105.8,7.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769188,pending,3/18/2024 6:40,10,0.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769169,pending,3/18/2024 6:40,306,21,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037769150,pending,3/18/2024 6:40,4900,340,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037763300,pending,3/18/2024 6:34,522,37,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037763292,pending,3/18/2024 6:34,110.8,7.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037763265,pending,3/18/2024 6:32,1054,74,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038916736,pending,3/17/2024 18:29,16.32,1.31,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559545,approved,3/17/2024 6:52,220,10.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559475,pending,3/17/2024 6:50,20.25,1.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559370,pending,3/17/2024 6:48,105,7.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559353,pending,3/17/2024 6:47,912,64,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559297,pending,3/17/2024 6:45,111,7.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559257,pending,3/17/2024 6:44,146.75,10,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559246,pending,3/17/2024 6:44,2899,200,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037559196,pending,3/17/2024 6:42,5.99,0.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557475,approved,3/17/2024 6:41,104.27,4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557425,pending,3/17/2024 6:40,78.32,5.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557394,pending,3/17/2024 6:39,30,2.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557355,pending,3/17/2024 6:38,259.97,18,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557322,pending,3/17/2024 6:38,32.8,2.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557286,pending,3/17/2024 6:37,250.2,18,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557174,pending,3/17/2024 6:34,60.8,4.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037557061,pending,3/17/2024 6:32,480,34,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635916,pending,3/16/2024 22:29,16.7,1.33,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635912,pending,3/16/2024 22:29,17.99,1.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635891,pending,3/16/2024 22:22,23.87,1.91,USD,np,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635856,pending,3/16/2024 21:28,18.99,1.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635858,pending,3/16/2024 17:28,5.98,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635906,pending,3/16/2024 14:28,5.3,0.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635902,pending,3/16/2024 14:28,5.3,0.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635899,pending,3/16/2024 14:27,4.67,0.37,USD,,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1037428873,pending,3/16/2024 10:36,749,25.9,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038635905,pending,3/16/2024 10:30,6.62,0.53,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037361191,pending,3/16/2024 6:53,40,2.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037361053,pending,3/16/2024 6:51,216,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037361044,pending,3/16/2024 6:51,744,52,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037361009,pending,3/16/2024 6:50,430,30,USD,,Xocoupon,Admitad,contact@xocoupon.com
Norton [CPS] WW,1037363422,approved,3/16/2024 6:47,15.91,22.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037360912,pending,3/16/2024 6:47,492.7,34,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037360886,pending,3/16/2024 6:45,100,7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037360821,pending,3/16/2024 6:44,101.4,7.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037360796,approved,3/16/2024 6:43,300,13.84,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037353261,pending,3/16/2024 6:41,130,9.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329964,pending,3/16/2024 6:40,30,2.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329906,pending,3/16/2024 6:39,1,0.07,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329902,pending,3/16/2024 6:39,660,46,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329691,pending,3/16/2024 6:35,110,7.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Dot&Key [CPS] IN,1037329641,approved,3/16/2024 6:33,862.97,90.62,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329639,pending,3/16/2024 6:33,309.83,22,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329637,pending,3/16/2024 6:33,1904,130,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329621,pending,3/16/2024 6:33,630,44,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329609,pending,3/16/2024 6:32,2376,170,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037329601,pending,3/16/2024 6:32,295,23,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038351629,pending,3/16/2024 1:28,4.04,0.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038351632,pending,3/16/2024 0:29,3.11,0.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038351631,pending,3/16/2024 0:29,3.11,0.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037301622,declined,3/15/2024 23:55,38.5,2.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038317574,pending,3/15/2024 15:32,5.99,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038317486,pending,3/15/2024 14:28,16.32,1.31,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038317519,pending,3/15/2024 13:26,5.28,0.42,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1037216493,pending,3/15/2024 9:44,59,10.53,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133680,pending,3/15/2024 6:53,45,3.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133560,pending,3/15/2024 6:49,460,32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133490,pending,3/15/2024 6:47,489.6,34,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133370,pending,3/15/2024 6:43,230,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133266,pending,3/15/2024 6:41,8,0.56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133199,pending,3/15/2024 6:39,570,40,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133110,pending,3/15/2024 6:36,144.5,10,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133106,pending,3/15/2024 6:36,81,5.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037133044,approved,3/15/2024 6:35,135,5.19,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037132924,pending,3/15/2024 6:32,10,0.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1037132909,pending,3/15/2024 6:31,280,20,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1038317483,pending,3/15/2024 5:28,5.99,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037934550,pending,3/14/2024 22:27,16.41,1.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037934754,pending,3/14/2024 19:30,10.57,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037934694,pending,3/14/2024 14:09,16.41,1.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846601,pending,3/14/2024 6:53,30,2.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846585,approved,3/14/2024 6:53,310,14.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846574,pending,3/14/2024 6:53,228,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846535,pending,3/14/2024 6:51,48,3.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846500,pending,3/14/2024 6:50,1114.88,78,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846480,pending,3/14/2024 6:50,220,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846467,approved,3/14/2024 6:49,170,7.84,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846435,pending,3/14/2024 6:49,8,0.56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846410,pending,3/14/2024 6:48,78,5.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846409,declined,3/14/2024 6:48,200,14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846347,approved,3/14/2024 6:46,39,1.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846309,declined,3/14/2024 6:45,200,14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846226,pending,3/14/2024 6:42,100,7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846169,pending,3/14/2024 6:41,225,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846154,approved,3/14/2024 6:40,19.6,0.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846120,pending,3/14/2024 6:40,110.9,7.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036846007,pending,3/14/2024 6:37,60,4.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036845984,pending,3/14/2024 6:37,520,36,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036845978,pending,3/14/2024 6:37,122.7,8.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036845970,pending,3/14/2024 6:36,148.5,10,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036845845,pending,3/14/2024 6:33,56.25,3.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036845781,pending,3/14/2024 6:31,149,10,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628177,pending,3/14/2024 2:30,6.02,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1036800056,declined,3/13/2024 23:05,569.04,42.68,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628265,pending,3/13/2024 22:29,7.17,0.57,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037627963,pending,3/13/2024 22:23,7.16,0.57,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Vevor Many GEOs,1036787342,declined,3/13/2024 21:54,127.68,6.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037627966,pending,3/13/2024 19:28,19.18,1.53,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1036765150,pending,3/13/2024 18:24,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628059,pending,3/13/2024 15:28,20.32,1.63,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585901,pending,3/13/2024 6:38,95.28,6.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585814,pending,3/13/2024 6:35,6,0.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585745,pending,3/13/2024 6:33,504,35,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585743,pending,3/13/2024 6:33,80,5.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585728,declined,3/13/2024 6:33,2.5,0.18,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585723,pending,3/13/2024 6:33,225,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036585658,pending,3/13/2024 6:32,105.6,7.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628159,pending,3/13/2024 5:22,13.55,1.08,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628169,pending,3/13/2024 3:22,6.02,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628157,pending,3/13/2024 3:22,6.02,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037628146,pending,3/13/2024 3:22,6.02,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1036539185,pending,3/13/2024 2:14,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037440900,pending,3/12/2024 21:23,16.24,1.3,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037440890,pending,3/12/2024 21:23,12.63,1.01,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037440888,pending,3/12/2024 17:27,10.34,0.83,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037441022,pending,3/12/2024 15:30,21.84,1.75,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1036500563,pending,3/12/2024 14:47,23999,336.01,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1036391079,declined,3/12/2024 13:36,711.55,53.37,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037440812,pending,3/12/2024 12:21,16.99,1.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037441062,pending,3/12/2024 7:29,6.64,0.53,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1036247940,approved,3/12/2024 6:56,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036223978,pending,3/12/2024 6:35,18.4,1.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036223881,approved,3/12/2024 6:34,40,1.84,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036223808,approved,3/12/2024 6:32,640,29.53,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1036223797,approved,3/12/2024 6:32,227,8.73,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037440899,pending,3/12/2024 5:28,15.08,1.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037440962,pending,3/12/2024 4:23,15.08,1.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037234119,pending,3/12/2024 2:21,5,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037234136,pending,3/12/2024 0:57,6,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037234182,pending,3/11/2024 19:29,6,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037234058,pending,3/11/2024 8:22,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037234051,pending,3/11/2024 8:22,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035960209,approved,3/11/2024 6:44,67.6,3.11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035960206,pending,3/11/2024 6:44,279.07,20,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035960007,pending,3/11/2024 6:41,27.6,1.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035959913,declined,3/11/2024 6:39,7.96,0.56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035959848,pending,3/11/2024 6:38,1220,85,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035959520,pending,3/11/2024 6:34,54.11,3.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1037234076,pending,3/11/2024 5:21,20.93,1.68,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1035874987,approved,3/10/2024 21:39,352.55,26.47,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994205,pending,3/10/2024 21:21,16.7,1.33,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994198,pending,3/10/2024 21:21,19.27,1.54,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994179,pending,3/10/2024 21:21,16.7,1.33,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1035865756,approved,3/10/2024 20:39,540.63,40.61,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994240,pending,3/10/2024 16:21,16.61,1.33,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994210,pending,3/10/2024 10:22,10.17,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994204,pending,3/10/2024 10:22,10.17,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994199,pending,3/10/2024 10:22,10.17,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994194,pending,3/10/2024 10:22,10.17,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036994231,pending,3/10/2024 10:21,19.69,1.57,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035728568,pending,3/10/2024 6:48,330,23,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035728543,pending,3/10/2024 6:47,100,7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1035731527,approved,3/10/2024 6:44,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035728301,pending,3/10/2024 6:42,150,11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035728276,pending,3/10/2024 6:42,15,1.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035728266,pending,3/10/2024 6:42,208.4,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035728144,pending,3/10/2024 6:40,218.5,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035727971,approved,3/10/2024 6:37,375,14.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035727903,pending,3/10/2024 6:36,486,34,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035727811,approved,3/10/2024 6:33,60,4.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036705208,pending,3/9/2024 23:27,22.99,1.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1035585862,approved_but_stalled,3/9/2024 13:02,21.78,52,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036705220,pending,3/9/2024 7:24,6,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499448,pending,3/9/2024 6:51,33,2.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499434,pending,3/9/2024 6:51,674,47,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499395,pending,3/9/2024 6:50,957,67,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499386,pending,3/9/2024 6:50,225,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499370,pending,3/9/2024 6:50,2,0.14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499356,approved,3/9/2024 6:49,237,10.93,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499276,pending,3/9/2024 6:48,2115,150,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499069,approved,3/9/2024 6:44,45,1.73,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035499009,pending,3/9/2024 6:43,274,19,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035498968,pending,3/9/2024 6:42,50,3.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035498662,pending,3/9/2024 6:37,385,27,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035498485,pending,3/9/2024 6:34,2150,150,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035498397,declined,3/9/2024 6:33,40,2.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036389086,pending,3/9/2024 1:23,12.72,1.02,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1035440720,approved,3/9/2024 0:06,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Geekbuying WW,1035437989,approved_but_stalled,3/9/2024 0:05,17.4,0.87,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036389025,pending,3/8/2024 23:28,15.83,1.27,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
