Inventory,Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Partner,Email_Id
Technosense Media Private Limited,Walmart Affiliate Program,9383.5885.1905901,APPROVED,2024-02-12,9.69,0.09,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5885.1875711,APPROVED,2024-02-12,92.06,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5885.1818849,REVERSED,2024-02-12,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5885.1976996,REVERSED,2024-02-12,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1795851,APPROVED,2024-02-13,69.03,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1662730,APPROVED,2024-02-13,265.52,4.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1768619,APPROVED,2024-02-13,155.88,4.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1615480,APPROVED,2024-02-13,155.88,4.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1837590,APPROVED,2024-02-13,155.88,4.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1768329,APPROVED,2024-02-13,155.88,4.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1594708,REVERSED,2024-02-13,47.82,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5886.112338,APPROVED,2024-02-12,14.03,5.61,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,CASETiFY,3937.5886.113337,APPROVED,2024-02-12,52.98,2.65,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1728527,APPROVED,2024-02-13,9.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Namecheap,5618.5886.139136,APPROVED,2024-02-12,0.99,0.99,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1608285,APPROVED,2024-02-13,10.11,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1654675,APPROVED,2024-02-13,99.04,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5886.309527,REVERSED,2024-02-12,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1739303,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1700995,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5886.1915897,APPROVED,2024-02-15,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1677874,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1844292,APPROVED,2024-02-13,20.72,0.54,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1748724,APPROVED,2024-02-13,16.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1797714,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1690005,APPROVED,2024-02-13,418.68,12.56,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1675869,APPROVED,2024-02-13,140.59,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1608509,APPROVED,2024-02-13,648.0,19.44,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1598251,APPROVED,2024-02-13,131.68,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1595405,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1759550,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1609099,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1618719,REVERSED,2024-02-13,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1683652,APPROVED,2024-02-13,133.9,0.12,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1789620,APPROVED,2024-02-13,25.59,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1824908,APPROVED,2024-02-13,96.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1764209,APPROVED,2024-02-13,169.19,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1842790,APPROVED,2024-02-13,43.79,0.45,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5886.1915905,APPROVED,2024-02-15,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1587990,APPROVED,2024-02-13,19.9,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1771804,APPROVED,2024-02-13,91.85,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1655864,APPROVED,2024-02-13,92.07,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1816731,APPROVED,2024-02-13,36.89,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1755783,APPROVED,2024-02-13,116.71,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5886.1660774,APPROVED,2024-02-13,94.02,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1757129,APPROVED,2024-02-13,94.04,0.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1783995,APPROVED,2024-02-13,69.84,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1665669,APPROVED,2024-02-13,125.85,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1618538,APPROVED,2024-02-13,14.0,0.56,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1608171,APPROVED,2024-02-13,47.54,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1761318,APPROVED,2024-02-13,236.14,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1586949,APPROVED,2024-02-13,236.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5886.1620974,APPROVED,2024-02-13,43.25,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5886.1313068,APPROVED,2024-02-12,13.99,5.6,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,CASETiFY,3937.5887.79285,APPROVED,2024-02-13,68.44,6.84,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1875426,APPROVED,2024-02-14,27.42,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5887.102449,APPROVED,2024-02-13,13.99,5.6,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1899710,APPROVED,2024-02-14,81.35,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1719841,APPROVED,2024-02-14,53.04,0.6,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1769991,APPROVED,2024-02-14,103.05,0.13,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1919452,APPROVED,2024-02-14,53.51,0.02,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1830894,APPROVED,2024-02-14,55.59,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1723537,REVERSED,2024-02-14,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1854136,APPROVED,2024-02-14,41.9,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1964274,APPROVED,2024-02-14,82.2,0.05,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1951017,APPROVED,2024-02-14,107.36,1.07,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1901861,APPROVED,2024-02-14,97.47,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1968283,APPROVED,2024-02-14,124.9,0.28,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1848117,APPROVED,2024-02-14,449.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1887034,APPROVED,2024-02-14,37.84,0.13,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1909927,APPROVED,2024-02-14,41.7,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1825708,APPROVED,2024-02-14,4.94,0.02,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1815288,APPROVED,2024-02-14,235.61,0.05,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5887.2035104,APPROVED,2024-02-16,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1821231,APPROVED,2024-02-14,61.14,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1794450,APPROVED,2024-02-14,263.64,5.27,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1727396,REVERSED,2024-02-14,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5887.1983020,APPROVED,2024-02-14,16.9,0.68,USD,gm,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5887.1983030,APPROVED,2024-02-14,15.9,0.32,USD,gm,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5887.1881515,APPROVED,2024-02-14,42.68,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1753387,APPROVED,2024-02-14,29.5,0.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1933326,APPROVED,2024-02-14,93.81,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1913244,APPROVED,2024-02-14,142.95,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1929374,REVERSED,2024-02-14,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5887.1911150,REVERSED,2024-02-14,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5888.1925119,APPROVED,2024-02-16,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1629952,APPROVED,2024-02-15,167.17,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1644955,APPROVED,2024-02-15,98.2,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1768394,APPROVED,2024-02-15,14.99,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5888.1800724,APPROVED,2024-02-15,113.36,2.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1816525,APPROVED,2024-02-15,37.07,0.74,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1688222,APPROVED,2024-02-15,35.52,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1831268,APPROVED,2024-02-15,11.84,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5888.1768184,APPROVED,2024-02-15,138.64,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1776401,APPROVED,2024-02-15,7.97,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1811097,APPROVED,2024-02-15,37.04,0.52,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5888.1691181,APPROVED,2024-02-15,82.97,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1724654,APPROVED,2024-02-15,8.98,0.09,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1641500,APPROVED,2024-02-15,35.94,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1824485,APPROVED,2024-02-15,34.27,0.18,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5888.1935233,APPROVED,2024-02-17,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5888.1689096,APPROVED,2024-02-15,35.26,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5888.576260,APPROVED,2024-02-14,13.91,5.56,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Namecheap,5618.5888.587153,APPROVED,2024-02-14,2.18,0.44,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1740056,APPROVED,2024-02-15,36.94,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1801615,APPROVED,2024-02-15,88.14,0.04,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1830137,APPROVED,2024-02-15,198.34,0.28,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1827938,APPROVED,2024-02-15,69.99,0.7,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1678235,REVERSED,2024-02-15,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1826761,APPROVED,2024-02-15,42.72,0.85,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1716681,APPROVED,2024-02-15,50.9,1.02,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5888.1772034,APPROVED,2024-02-15,143.54,0.27,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1849177,APPROVED,2024-02-15,4.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1646639,APPROVED,2024-02-15,68.9,0.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5888.1722466,APPROVED,2024-02-15,78.61,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5889.4817,APPROVED,2024-02-15,81.36,32.54,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1769052,APPROVED,2024-02-16,97.48,0.08,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1877477,APPROVED,2024-02-16,8.5,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1709295,APPROVED,2024-02-16,222.54,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5889.234462,APPROVED,2024-02-15,81.36,32.54,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1702667,APPROVED,2024-02-16,38.99,0.39,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5889.1697801,APPROVED,2024-02-16,176.13,0.17,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1756609,APPROVED,2024-02-16,58.73,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1721263,APPROVED,2024-02-16,178.97,1.79,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1878286,APPROVED,2024-02-16,90.15,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1893040,APPROVED,2024-02-16,19.99,0.4,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1643367,APPROVED,2024-02-16,50.62,0.77,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5889.1837059,APPROVED,2024-02-16,81.39,0.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1760100,APPROVED,2024-02-16,85.28,0.88,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1814456,APPROVED,2024-02-16,30.98,0.16,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1847852,APPROVED,2024-02-16,62.87,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1653097,APPROVED,2024-02-16,55.58,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1844114,APPROVED,2024-02-16,8.82,0.09,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5889.998477,APPROVED,2024-02-15,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1783636,APPROVED,2024-02-16,39.99,0.4,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1664768,APPROVED,2024-02-16,103.78,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1860167,APPROVED,2024-02-16,274.97,2.75,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5889.1866452,APPROVED,2024-02-16,111.84,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1808540,REVERSED,2024-02-17,260.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1847388,APPROVED,2024-02-17,46.63,0.31,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1657902,APPROVED,2024-02-17,300.41,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1788676,APPROVED,2024-02-17,161.11,0.12,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1902286,APPROVED,2024-02-17,110.91,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1835039,REVERSED,2024-02-17,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5890.1794821,APPROVED,2024-02-17,74.84,0.12,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1710598,APPROVED,2024-02-17,92.22,0.22,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1869680,APPROVED,2024-02-17,147.47,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5890.1626128,APPROVED,2024-02-17,60.24,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5890.1652254,APPROVED,2024-02-17,39.95,0.59,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5890.1023196,APPROVED,2024-02-16,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1906598,APPROVED,2024-02-17,30.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1888023,APPROVED,2024-02-17,21.41,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1691270,APPROVED,2024-02-17,115.97,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1793492,APPROVED,2024-02-17,113.43,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5890.1760331,APPROVED,2024-02-17,145.1,0.39,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5890.1695266,APPROVED,2024-02-17,27.96,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5890.1726924,REVERSED,2024-02-17,69.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1686417,APPROVED,2024-02-18,16.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1783327,APPROVED,2024-02-18,61.98,0.62,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5891.102583,REVERSED,2024-02-17,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5891.1701759,APPROVED,2024-02-18,151.35,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5891.1794298,REVERSED,2024-02-18,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1801953,APPROVED,2024-02-18,121.02,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1737867,APPROVED,2024-02-18,66.76,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5891.1731468,APPROVED,2024-02-18,41.23,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1727537,APPROVED,2024-02-18,117.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1815057,APPROVED,2024-02-18,71.09,0.71,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1773760,REVERSED,2024-02-18,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1785332,APPROVED,2024-02-18,177.67,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1803823,APPROVED,2024-02-18,11.74,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1697143,APPROVED,2024-02-18,162.46,0.16,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1897770,APPROVED,2024-02-18,195.48,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1678894,APPROVED,2024-02-18,40.43,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1728069,APPROVED,2024-02-18,76.58,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5891.737541,REVERSED,2024-02-17,13.03,5.21,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1885038,APPROVED,2024-02-18,15.92,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5891.1785715,APPROVED,2024-02-18,9.87,0.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1853604,APPROVED,2024-02-18,64.74,0.14,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5891.1646425,REVERSED,2024-02-18,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Wish,12396.5891.1044556,APPROVED,2024-02-17,13.46,0.4,USD,gmg,Impact,agoyal@flipshope.com
